id,stage,billNumber,sessionYear,chamber,patronName,patronLISId,legislatorId,districtCode,itemNumber,subItem,agencyCode,agencyName,secretariatCode,spendingCategoryId,fiscalYear,deltaGF,deltaNGF,netAmount,isIncrease,isLanguageOnly,descriptionShort,descriptionFull,primaryRecipientName,recipientRawText,recipientConfidence,sourcePdfPath,sourcePage,sourceLineHint,createdAt,updatedAt
HB1600-2025-member-365-621,member_request,HB1600,2025,House,Scott P,,,,365,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,27000000.0,0.0,27000000.0,True,False,"This amendment provides $27,000,000 from the general fund in fiscal year 2026 to support
294 Item Order
Request to Amend House Bill 1600, as","This amendment provides $27,000,000 from the general fund in fiscal year 2026 to support
294 Item Order
Request to Amend House Bill 1600, as Introduced
water treatment plan improvements in Orange County.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,294,Scott P,2025-11-21T11:06:31.377990-05:00,
HB1600-2025-member-365-622,member_request,HB1600,2025,House,Bennett-Parker,,,,365,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,50000000.0,0.0,50000000.0,True,False,"This amendment provides $50 million from the general fund in fiscal year 2026 to the City of
Alexandria, Virginia Sanitation Authority to su","This amendment provides $50 million from the general fund in fiscal year 2026 to the City of
Alexandria, Virginia Sanitation Authority to support its combined sewer overflow control
project.",the City of Alexandria,"to the City of Alexandria, Virginia Sanitation Authority to support its combined sewer overflow control project",0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,295,Bennett-Parker,2025-11-21T11:06:31.378120-05:00,
HB1600-2025-member-365-623,member_request,HB1600,2025,House,Tran,,,,365,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 from the general fund in fiscal year 2026 pursuant to
legislation to be considered during the 2025 Session ","This amendment provides $100,000 from the general fund in fiscal year 2026 pursuant to
legislation to be considered during the 2025 Session that would require applicants for activities
covered in the bill that may cause environmental pollution to submit an application of a site-
specific public participation plan with DEQ. This amendment is a placeholder until a draft of
the legislation and a fiscal impact statement are publicly available.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,295,Tran,2025-11-21T11:06:31.378493-05:00,
HB1600-2025-member-365-624,member_request,HB1600,2025,House,Cousins,,,,365,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,652113.0,0.0,652113.0,True,False,"This amendment provides $652,000 from the general fund in fiscal year 2026 to defray costs
faced by the City of Richmond in its response to ","This amendment provides $652,000 from the general fund in fiscal year 2026 to defray costs
faced by the City of Richmond in its response to the January 2025 water crisis.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,295,Cousins,2025-11-21T11:06:31.378738-05:00,
HB1600-2025-member-367-625,member_request,HB1600,2025,House,Kilgore,,,,367,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,1700000.0,0.0,1700000.0,True,False,"This amendment provides $1.7 million from the general fund in fiscal year 2026 to support the
acquisition of a public access conservation ea","This amendment provides $1.7 million from the general fund in fiscal year 2026 to support the
acquisition of a public access conservation easement on 60,000 acres of the Cumberland
Forest.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,296,Kilgore,2025-11-21T11:06:31.378871-05:00,
HB1600-2025-member-367-626,member_request,HB1600,2025,House,Simonds,,,,367,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 pursuant to House
Bill 2335, which directs the creation of a progr","This amendment provides $50,000 from the general fund in fiscal year 2026 pursuant to House
Bill 2335, which directs the creation of a program allowing for a digital fishing license obtained
at no cost to catch blue catfish. This amendment is a placeholder until a fiscal impact statement
for the legislation is produced.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,296,Simonds,2025-11-21T11:06:31.379470-05:00,
HB1600-2025-member-368-627,member_request,HB1600,2025,House,Cordoza,,,,368,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 to support the
placement of a safety monitoring device at the Fox ","This amendment provides $50,000 from the general fund in fiscal year 2026 to support the
placement of a safety monitoring device at the Fox Hill Boat Ramp in the City of Hampton.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,297,Cordoza,2025-11-21T11:06:31.379604-05:00,
HB1600-2025-member-371-628,member_request,HB1600,2025,House,Austin,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,3500000.0,0.0,3500000.0,True,False,"This amendment provides $3.5 million from the general fund in fiscal year 2026 to Botetourt
County to support the costs related to the reloc","This amendment provides $3.5 million from the general fund in fiscal year 2026 to Botetourt
County to support the costs related to the relocation of the Fincastle Museum.",Botetourt County,to Botetourt County to support the costs related to the relocation of the Fincastle Museum,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,297,Austin,2025-11-21T11:06:31.379841-05:00,
HB1600-2025-member-371-629,member_request,HB1600,2025,House,Campbell,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,1000000.0,0.0,1000000.0,True,False,"This amendment provides $1.0 million from the general fund in fiscal year 2026 to support the
Woodrow Wilson Presidential Library in the Cit","This amendment provides $1.0 million from the general fund in fiscal year 2026 to support the
Woodrow Wilson Presidential Library in the City of Staunton.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,297,Campbell,2025-11-21T11:06:31.379968-05:00,
HB1600-2025-member-371-630,member_request,HB1600,2025,House,Carr,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,8000000.0,0.0,8000000.0,True,False,"This amendment provides $8.0 million from the general fund in fiscal year 2026 to support
flood mitigation projects at the 1607 James Fort, ","This amendment provides $8.0 million from the general fund in fiscal year 2026 to support
flood mitigation projects at the 1607 James Fort, owned by Preservation Virginia. The 1607
James Fort site is facing increasing challenges from recurrent flooding. The amount provided by
the amendment would support surveys and studies, construction documents, and elevated
pathways to maintain visitor access as part of a $22 million campaign to install infrastructure
necessary to protect the site from additional flooding.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,298,Carr,2025-11-21T11:06:31.380338-05:00,
HB1600-2025-member-371-631,member_request,HB1600,2025,House,Carr,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,150000.0,0.0,150000.0,True,False,"This amendment provides $150,000 from the general fund in fiscal year 2026 to support
plumbing and HVAC restoration projects inside the 1919","This amendment provides $150,000 from the general fund in fiscal year 2026 to support
plumbing and HVAC restoration projects inside the 1919 Branch House, owned by the Branch
Museum of Architecture and Design.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,298,Carr,2025-11-21T11:06:31.380477-05:00,
HB1600-2025-member-371-632,member_request,HB1600,2025,House,Reid,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,3500000.0,0.0,3500000.0,True,False,"This amendment provides $3,500,000 from the general fund in fiscal year 2026 to support
renovation and educational activities at the Loudoun","This amendment provides $3,500,000 from the general fund in fiscal year 2026 to support
renovation and educational activities at the Loudoun Freedom Center. The amount includes $1.8
million for the Loudoun Freedom Center Museum, $500,000 for a STEAM Learning Center,
and $1.2 million for a Workforce Development Center.",the Loudoun Freedom Center Museum,"for the Loudoun Freedom Center Museum, $500,000 for a STEAM Learning Center, and $1",0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,299,Reid,2025-11-21T11:06:31.380913-05:00,
HB1600-2025-member-371-633,member_request,HB1600,2025,House,Rasoul,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 from the general fund in fiscal year 2026 to continue
support for the Virginia Museum of Transportation loc","This amendment provides $500,000 from the general fund in fiscal year 2026 to continue
support for the Virginia Museum of Transportation located in the City of Roanoke.",the Virginia Museum of Transportation located in the City of Roanoke,for the Virginia Museum of Transportation located in the City of Roanoke,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,299,Rasoul,2025-11-21T11:06:31.381322-05:00,
HB1600-2025-member-371-634,member_request,HB1600,2025,House,Carr,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,125000.0,0.0,125000.0,True,False,"This amendment provides $125,000 the second year from the general fund to support
preservation of Historic Moore Street School in the City o","This amendment provides $125,000 the second year from the general fund to support
preservation of Historic Moore Street School in the City of Richmond.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,299,Carr,2025-11-21T11:06:31.381481-05:00,
HB1600-2025-member-371-635,member_request,HB1600,2025,House,Hayes,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,1175000.0,0.0,1175000.0,True,False,"This amendment provides $1.2 million from the general fund in fiscal year 2026 to the City of
Portsmouth for rehabilitation projects at the ","This amendment provides $1.2 million from the general fund in fiscal year 2026 to the City of
Portsmouth for rehabilitation projects at the former Key Road Rosenwald School.",the City of Portsmouth for rehabilitation projects at the former Key Road Rosenwald School,to the City of Portsmouth for rehabilitation projects at the former Key Road Rosenwald School,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,300,Hayes,2025-11-21T11:06:31.381845-05:00,
HB1600-2025-member-371-636,member_request,HB1600,2025,House,Austin,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,365000.0,0.0,365000.0,True,False,"This amendment provides $365,000 from the general fund in fiscal year 2026 to support capital
improvements to enhance the visitor experience","This amendment provides $365,000 from the general fund in fiscal year 2026 to support capital
improvements to enhance the visitor experience at Thomas Jefferson's Poplar Forest in Bedford
County.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,300,Austin,2025-11-21T11:06:31.382045-05:00,
HB1600-2025-member-371-637,member_request,HB1600,2025,House,Arnold,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,2000000.0,0.0,2000000.0,True,False,"This amendment provides $2.0 million from the general fund in fiscal year 2026 to support
capital improvements to enhance the visitor experi","This amendment provides $2.0 million from the general fund in fiscal year 2026 to support
capital improvements to enhance the visitor experience at the Octagon House in Smyth County.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,300,Arnold,2025-11-21T11:06:31.382191-05:00,
HB1600-2025-member-371-638,member_request,HB1600,2025,House,McQuinn,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,5000000.0,0.0,5000000.0,True,False,"This amendment provides $5.0 million from the general fund in fiscal year 2026 to continue
support for the Virginia Black, Indigenous, and P","This amendment provides $5.0 million from the general fund in fiscal year 2026 to continue
support for the Virginia Black, Indigenous, and People of Color Historic Preservation Fund.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,301,McQuinn,2025-11-21T11:06:31.382574-05:00,
HB1600-2025-member-371-639,member_request,HB1600,2025,House,McQuinn,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,250000.0,0.0,250000.0,True,False,"This amendment provides $250,000 from the general fund in fiscal year 2026 to increase
support for the care of historic African American cem","This amendment provides $250,000 from the general fund in fiscal year 2026 to increase
support for the care of historic African American cemeteries and graves.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,301,McQuinn,2025-11-21T11:06:31.383148-05:00,
HB1600-2025-member-371-640,member_request,HB1600,2025,House,Hernandez,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 from the general fund in fiscal year 2026 to the City of
Norfolk to complete necessary surveys determining ","This amendment provides $100,000 from the general fund in fiscal year 2026 to the City of
Norfolk to complete necessary surveys determining whether the historically-African American
neighborhood of Titustown is eligible for a historic district designation.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,302,Hernandez,2025-11-21T11:06:31.383531-05:00,
HB1600-2025-member-371-641,member_request,HB1600,2025,House,Bennett-Parker,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 from the general fund in fiscal year 2026 to support the
restoration of Douglass Cemetery in Alexandria.","This amendment provides $500,000 from the general fund in fiscal year 2026 to support the
restoration of Douglass Cemetery in Alexandria.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,302,Bennett-Parker,2025-11-21T11:06:31.383663-05:00,
HB1600-2025-member-371-642,member_request,HB1600,2025,House,Wachsmann,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,175000.0,0.0,175000.0,True,False,"This amendment provides $175,000 from the general fund in fiscal year 2026 to Greensville
County to support preservation of the historic Gre","This amendment provides $175,000 from the general fund in fiscal year 2026 to Greensville
County to support preservation of the historic Greensville County Training School.",Greensville County,to Greensville County to support preservation of the historic Greensville County Training School,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,302,Wachsmann,2025-11-21T11:06:31.383791-05:00,
HB1600-2025-member-371-643,member_request,HB1600,2025,House,Oates,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,750000.0,0.0,750000.0,True,False,"This amendment provides $750,000 from the general fund in fiscal year 2026 to Warren
County to support preservation projects at multiple his","This amendment provides $750,000 from the general fund in fiscal year 2026 to Warren
County to support preservation projects at multiple historic sites.",Warren County,to Warren County to support preservation projects at multiple historic sites,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,303,Oates,2025-11-21T11:06:31.383920-05:00,
HB1600-2025-member-371-644,member_request,HB1600,2025,House,Ward,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,75000.0,0.0,75000.0,True,False,"This amendment provides $75,000 from the general fund in fiscal year 2026 to support the
Barrett-Peake Heritage Foundation in the City of Ha","This amendment provides $75,000 from the general fund in fiscal year 2026 to support the
Barrett-Peake Heritage Foundation in the City of Hampton.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,303,Ward,2025-11-21T11:06:31.384040-05:00,
HB1600-2025-member-371-645,member_request,HB1600,2025,House,Hope,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 the second year from the general fund to Arlington County
to support projects at the Arlington Historical So","This amendment provides $50,000 the second year from the general fund to Arlington County
to support projects at the Arlington Historical Society's Hume School building.",Arlington County,to Arlington County to support projects at the Arlington Historical Society's Hume School building,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,303,Hope,2025-11-21T11:06:31.384160-05:00,
HB1600-2025-member-371-646,member_request,HB1600,2025,House,Askew,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,3000000.0,0.0,3000000.0,True,False,"This amendment provides $3 million from the general fund in fiscal year 2026 to support the
Virginia African American Cultural Center in the","This amendment provides $3 million from the general fund in fiscal year 2026 to support the
Virginia African American Cultural Center in the City of Virginia Beach.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,304,Askew,2025-11-21T11:06:31.384283-05:00,
HB1600-2025-member-371-647,member_request,HB1600,2025,House,Higgins,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,25000.0,0.0,25000.0,True,False,"This amendment provides $25,000 from the general fund in fiscal year 2026 to Fauquier
County to support a preservation plan for The Plains.","This amendment provides $25,000 from the general fund in fiscal year 2026 to Fauquier
County to support a preservation plan for The Plains.",Fauquier County,to Fauquier County to support a preservation plan for The Plains,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,304,Higgins,2025-11-21T11:06:31.384602-05:00,
HB1600-2025-member-372-648,member_request,HB1600,2025,House,Krizek,,,,372,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,480000.0,0.0,480000.0,True,False,"This amendment provides $590,000 from the general fund in fiscal year 2025 and $480,000
from the general fund in fiscal year 2026 and one po","This amendment provides $590,000 from the general fund in fiscal year 2025 and $480,000
from the general fund in fiscal year 2026 and one position to increase support the Department of
Historic Resources' operational costs, basic overhead, and programmatic needs.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,305,Krizek,2025-11-21T11:06:31.384841-05:00,
HB1600-2025-member-372-649,member_request,HB1600,2025,House,Krizek,,,,372,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,535000.0,0.0,535000.0,True,False,"This amendment provides $15,000 from the general fund in fiscal year 2025 and $535,000
from the general fund in fiscal year 2026 and one pos","This amendment provides $15,000 from the general fund in fiscal year 2025 and $535,000
from the general fund in fiscal year 2026 and one position to support information technology
operations and projects at the Department of Historic Resources.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,305,Krizek,2025-11-21T11:06:31.384979-05:00,
HB1600-2025-member-373-650,member_request,HB1600,2025,House,Hodges,,,,373,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,20000000.0,0.0,20000000.0,True,False,"This amendment provides $20 million from the general fund in fiscal year 2026 for deposit in
the Living Shoreline Grant Fund. The Fund would","This amendment provides $20 million from the general fund in fiscal year 2026 for deposit in
the Living Shoreline Grant Fund. The Fund would be establish pursuant to House Bill 2453.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,305,Hodges,2025-11-21T11:06:31.385303-05:00,
HB1600-2025-member-373-651,member_request,HB1600,2025,House,Bloxom,,,,373,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,0.0,4000000.0,4000000.0,True,False,,,,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,306,Bloxom,2025-11-21T11:06:31.385387-05:00,
HB1600-2025-member-373-652,member_request,HB1600,2025,House,Hernandez,,,,373,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,5000000.0,0.0,5000000.0,True,False,"This amendment provides $5 million from the general fund in fiscal year 2026 for deposit in
the Living Shoreline Grant Fund. The Fund would ","This amendment provides $5 million from the general fund in fiscal year 2026 for deposit in
the Living Shoreline Grant Fund. The Fund would be establish pursuant to House Bill 1950.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,307,Hernandez,2025-11-21T11:06:31.385709-05:00,
HB1600-2025-member-373-653,member_request,HB1600,2025,House,Kent,,,,373,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 from the general fund in fiscal year 2026 to increase
support for the Potomac River Fisheries Commission.","This amendment provides $100,000 from the general fund in fiscal year 2026 to increase
support for the Potomac River Fisheries Commission.",the Potomac River Fisheries Commission,for the Potomac River Fisheries Commission,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,307,Kent,2025-11-21T11:06:31.386137-05:00,
HB1600-2025-member-373-654,member_request,HB1600,2025,House,Lopez,,,,373,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,300000.0,0.0,300000.0,True,False,"This amendment provides $300,000 from the general fund in fiscal year 2026 pursuant to
House Bill 2521, which would direct the Marine Resour","This amendment provides $300,000 from the general fund in fiscal year 2026 pursuant to
House Bill 2521, which would direct the Marine Resources Commission and Virginia Institute
of Marine Science to conduct a stock assessment of the oyster population in the waters of the
Commonwealth. This amendment is a placeholder until a fiscal impact statement for the
legislation is produced.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,307,Lopez,2025-11-21T11:06:31.386820-05:00,
HB1600-2025-member-377-655,member_request,HB1600,2025,House,Coyner,,,,377,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 from the general fund in fiscal year 2026 pursuant to
House Bill 2366, which would establish a workgroup un","This amendment provides $100,000 from the general fund in fiscal year 2026 pursuant to
House Bill 2366, which would establish a workgroup under the purview of the Secretary of
Public Safety and Homeland Security to assess efforts to combat sales of illicit cannabis
products. This amendment is a placeholder until a fiscal impact statement for the bill is
produced.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,308,Coyner,2025-11-21T11:06:31.387321-05:00,
HB1600-2025-member-383-656,member_request,HB1600,2025,House,Carr,,,,383,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,500000.0,0.0,500000.0,True,False,"This amendment provides $500,000 from the general fund in fiscal year 2026 pursuant to
House Bill 2158, which would require the Department o","This amendment provides $500,000 from the general fund in fiscal year 2026 pursuant to
House Bill 2158, which would require the Department of Corrections to make several changes
to its educational programming for adults held in state correctional facilities. This amendment is
a placeholder until a fiscal impact statement for the legislation is produced.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,308,Carr,2025-11-21T11:06:31.387921-05:00,
HB1600-2025-member-384-657,member_request,HB1600,2025,House,Williams,,,,384,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 pursuant to House
Bill 2252, which establish criteria for which a ","This amendment provides $50,000 from the general fund in fiscal year 2026 pursuant to House
Bill 2252, which establish criteria for which a period of supervised supervision shall be reduced.
This amendment is a placeholder until a fiscal impact statement for the legislation is produced.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,308,Williams,2025-11-21T11:06:31.388507-05:00,
HB1600-2025-member-388-658,member_request,HB1600,2025,House,Seibold,,,,388,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,1000000.0,0.0,1000000.0,True,False,"This amendment provides $1.0 million from the general fund in fiscal year 2026 pursuant to
House Bill 1894, which would require the Departme","This amendment provides $1.0 million from the general fund in fiscal year 2026 pursuant to
House Bill 1894, which would require the Department of Corrections to ensure that heat and air
conditioning be provided in all correctional facilities. This amendment is a placeholder until a
fiscal impact statement for the legislation is provided.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,309,Seibold,2025-11-21T11:06:31.388971-05:00,
HB1600-2025-member-390-659,member_request,HB1600,2025,House,Coyner,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2288.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,309,Coyner,2025-11-21T11:06:31.389361-05:00,
HB1600-2025-member-390-660,member_request,HB1600,2025,House,Krizek,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,2000000.0,0.0,2000000.0,True,False,"This amendment provides $2.0 million from the general fund each year for the Department to
engage a contractor to employ justice-impacted in","This amendment provides $2.0 million from the general fund each year for the Department to
engage a contractor to employ justice-impacted individuals in jobs removing litter and debris
from Virginia roadways.",the Department to engage a contractor to employ justice-impacted individuals in jobs removing litter and debris from Virginia roadways,for the Department to engage a contractor to employ justice-impacted individuals in jobs removing litter and debris from Virginia roadways,0.95,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,310,Krizek,2025-11-21T11:06:31.390031-05:00,
HB1600-2025-member-390-661,member_request,HB1600,2025,House,Cherry,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2224.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,310,Cherry,2025-11-21T11:06:31.390422-05:00,
HB1600-2025-member-390-662,member_request,HB1600,2025,House,Earley,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2296.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,310,Earley,2025-11-21T11:06:31.390815-05:00,
HB1600-2025-member-390-663,member_request,HB1600,2025,House,Earley,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2299.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,311,Earley,2025-11-21T11:06:31.391342-05:00,
HB1600-2025-member-390-664,member_request,HB1600,2025,House,Earley,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2301.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,311,Earley,2025-11-21T11:06:31.391877-05:00,
HB1600-2025-member-390-665,member_request,HB1600,2025,House,Cherry,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2456.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,311,Cherry,2025-11-21T11:06:31.392388-05:00,
HB1600-2025-member-390-666,member_request,HB1600,2025,House,Green,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 2491.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,312,Green,2025-11-21T11:06:31.392813-05:00,
HB1600-2025-member-390-667,member_request,HB1600,2025,House,Walker,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
312 Item Order
Request to Amend House Bill 1600","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
312 Item Order
Request to Amend House Bill 1600, as Introduced
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 1998.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,312,Walker,2025-11-21T11:06:31.393203-05:00,
HB1600-2025-member-390-668,member_request,HB1600,2025,House,McClure,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the","This amendment provides $50,000 from the general fund in fiscal year 2026 for deposit in the
Corrections Special Reserve Fund to reflect the indeterminate bedspace utilization impact of
House Bill 1869.",,,,Amendment Member Requests/HB1600/HB1600 Member Requests.pdf,313,McClure,2025-11-21T11:06:31.393587-05:00,
