id,stage,billNumber,sessionYear,chamber,patronName,patronLISId,legislatorId,districtCode,itemNumber,subItem,agencyCode,agencyName,secretariatCode,spendingCategoryId,fiscalYear,deltaGF,deltaNGF,netAmount,isIncrease,isLanguageOnly,descriptionShort,descriptionFull,primaryRecipientName,recipientRawText,recipientConfidence,sourcePdfPath,sourcePage,sourceLineHint,createdAt,updatedAt
HB30-2024-member-102-1060,member_request,HB30,2024,House,Thomas,,,,102,,,Commerce and Trade FY24-25 FY25-26,,commerce_and_trade,,0.0,0.0,0.0,False,False,"This amendment creates a new low income housing tax rebate program to offset costs
associated with higher real estate tax assessments as the","This amendment creates a new low income housing tax rebate program to offset costs
associated with higher real estate tax assessments as the result of multi-family affordable
housing construction projects.",,,,Amendment Member Requests/HB30 Member Request.pdf,530,Thomas,2025-11-21T11:05:19.560497-05:00,
HB30-2024-member-109-1061,member_request,HB30,2024,House,Thomas,,,,109,,,Commerce and Trade FY24-25 FY25-26,,commerce_and_trade,,2614709.0,0.0,2614709.0,True,False,"This amendment provides $2,614,709 in each year to capitalize the Electric Bicycle Rebate
Program Fund established in House Bill 748 of the ","This amendment provides $2,614,709 in each year to capitalize the Electric Bicycle Rebate
Program Fund established in House Bill 748 of the 2024 General Assembly.",,,,Amendment Member Requests/HB30 Member Request.pdf,531,Thomas,2025-11-21T11:05:19.560751-05:00,
HB30-2024-member-124-1062,member_request,HB30,2024,House,Thomas,,,,124,,,Education FY24-25 FY25-26,,k12_education,,75000.0,0.0,75000.0,True,False,"This amendment provides $75,000 in each year to Prince William County Public Schools to
implement a preexisting Biomedical Science Training ","This amendment provides $75,000 in each year to Prince William County Public Schools to
implement a preexisting Biomedical Science Training program.",Prince William County Public Schools to implement a preexisting Biomedical Science Training program,to Prince William County Public Schools to implement a preexisting Biomedical Science Training program,0.95,Amendment Member Requests/HB30 Member Request.pdf,532,Thomas,2025-11-21T11:05:19.560900-05:00,
HB30-2024-member-124-1063,member_request,HB30,2024,House,Thomas,,,,124,,,Education FY24-25 FY25-26,,k12_education,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year to Prince William County Public Schools for a
Public Safety Training Center at Unity Reed High ","This amendment provides $50,000 in each year to Prince William County Public Schools for a
Public Safety Training Center at Unity Reed High School, which prepares students for career in
fire fighting.",Prince William County Public Schools for a Public Safety Training Center at Unity Reed High School,"to Prince William County Public Schools for a Public Safety Training Center at Unity Reed High School, which prepares students for career in fire fighting",0.95,Amendment Member Requests/HB30 Member Request.pdf,532,Thomas,2025-11-21T11:05:19.561154-05:00,
HB30-2024-member-124-1064,member_request,HB30,2024,House,Thomas,,,,124,,,Education FY24-25 FY25-26,,k12_education,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year to supplement the engineering program of Project
Lead the Way at Battlefield Park Elementary Schoo","This amendment provides $50,000 each year to supplement the engineering program of Project
Lead the Way at Battlefield Park Elementary School. These funds would be used to train
additional teachers on these STEM programs, allowing for program expansion to other county
schools.",,,,Amendment Member Requests/HB30 Member Request.pdf,533,Thomas,2025-11-21T11:05:19.561588-05:00,
HB30-2024-member-124-1065,member_request,HB30,2024,House,Thomas,,,,124,,,Education FY24-25 FY25-26,,k12_education,,2500000.0,0.0,2500000.0,True,False,"This amendment provides $5.0 million over the biennium to create a mental health telehealth
pilot program.","This amendment provides $5.0 million over the biennium to create a mental health telehealth
pilot program.",,,,Amendment Member Requests/HB30 Member Request.pdf,533,Thomas,2025-11-21T11:05:19.561701-05:00,
HB30-2024-member-130-1066,member_request,HB30,2024,House,Thomas,,,,130,,,Education: Higher Education FY24-25 FY25-26,,higher_education,,5000000.0,0.0,5000000.0,True,False,"This amendment provides a TAG Supplement for eligible students at Hispanic-Serving
Institutions.","This amendment provides a TAG Supplement for eligible students at Hispanic-Serving
Institutions.",,,,Amendment Member Requests/HB30 Member Request.pdf,534,Thomas,2025-11-21T11:05:19.561921-05:00,
HB30-2024-member-353-1067,member_request,HB30,2024,House,Thomas,,,,353,,,Labor FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provide $50,000 in each year for the Department of Professional and
Occupational Regulation to effectuate the provisions of H","This amendment provide $50,000 in each year for the Department of Professional and
Occupational Regulation to effectuate the provisions of House Bill 1190 of the 2024 General
Assembly, which requires exams provided by the Board of Contractors to be offered in any
language that meets the threshold for having election materials printed in that language pursuant
to the federal Voting Rights Act.",the Department of Professional and Occupational Regulation to effectuate the provisions of House Bill 1190 of the 2024 General Assembly,"for the Department of Professional and Occupational Regulation to effectuate the provisions of House Bill 1190 of the 2024 General Assembly, which requires exams provided by the Board of Contractors to be offered in any language that meets the threshold for having election materials printed in that language pursuant to the federal Voting Rights Act",0.95,Amendment Member Requests/HB30 Member Request.pdf,534,Thomas,2025-11-21T11:05:19.562827-05:00,
HB30-2024-member-49-1068,member_request,HB30,2024,House,Tran,,,,49,,,Executive Offices FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to legislation to be
introduced relating to a civil penalty for the","This amendment provides $50,000 each year from the general fund pursuant to legislation to be
introduced relating to a civil penalty for the use of bullhooks. This amendment is a placeholder
until a fiscal impact statement for the bill is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,535,Tran,2025-11-21T11:05:19.563511-05:00,
HB30-2024-member-77-1069,member_request,HB30,2024,House,Tran,,,,77,,,Administration FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year from the general fund for the Department of
Elections to cover any costs associated with House ","This amendment provides $50,000 in each year from the general fund for the Department of
Elections to cover any costs associated with House Joint Resolution 45 of the 2024 General
Patron Order 535
Request to Amend House Bill 30, as Introduced
Assembly, which creates a tax exemption for surviving spouses of service members killed in the
line of duty. This is a placeholder amendment until a final fiscal impact statement is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,535,Tran,2025-11-21T11:05:19.563966-05:00,
HB30-2024-member-77-1070,member_request,HB30,2024,House,Tran,,,,77,,,Administration FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year from the general fund for the Department of
Elections to cover any costs associated with House ","This amendment provides $50,000 in each year from the general fund for the Department of
Elections to cover any costs associated with House Bill 989 of the 2024 General Assembly,
which requires the Department of Elections to translate election materials on its website into
certain languages. This is a placeholder amendment until a final fiscal impact statement is
produced.",the Department of Elections to cover any costs associated with House Bill 989 of the 2024 General Assembly,"for the Department of Elections to cover any costs associated with House Bill 989 of the 2024 General Assembly, which requires the Department of Elections to translate election materials on its website into certain languages",0.95,Amendment Member Requests/HB30 Member Request.pdf,536,Tran,2025-11-21T11:05:19.564762-05:00,
HB30-2024-member-79-1071,member_request,HB30,2024,House,Tran,,,,79,,,Administration FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides general fund in the first year to serve as a placeholder in support of
pending legislation that would make amendment","This amendment provides general fund in the first year to serve as a placeholder in support of
pending legislation that would make amendments to the existing Information Technology
Access Act set-out in § 2.2-3500, Code of Virginia. This is a placeholder amendment until a
final fiscal impact statement is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,536,Tran,2025-11-21T11:05:19.565250-05:00,
HB30-2024-member-102-1072,member_request,HB30,2024,House,Tran,,,,102,,,"Request to Amend House Bill 30, as Introduced",,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year to effectuate the provisions of the House Bill
993 of the 2024 General Assembly to prohibit req","This amendment provides $50,000 in each year to effectuate the provisions of the House Bill
993 of the 2024 General Assembly to prohibit requiring fees to have routine maintenance
provided or to pay rent. This is a placeholder amendment until a final fiscal impact statement is
produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,536,Tran,2025-11-21T11:05:19.565410-05:00,
HB30-2024-member-102-1073,member_request,HB30,2024,House,Tran,,,,102,,,Commerce and Trade FY24-25 FY25-26,,commerce_and_trade,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year to effectuate legislation under the consideration
by the 2024 General Assembly, which requires ","This amendment provides $50,000 in each year to effectuate legislation under the consideration
by the 2024 General Assembly, which requires the Department of Housing and Community
Development to translate housing related materials. This is a placeholder amendment until a
final fiscal impact statement is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,537,Tran,2025-11-21T11:05:19.565686-05:00,
HB30-2024-member-111-1074,member_request,HB30,2024,House,Tran,,,,111,,,"Request to Amend House Bill 30, as Introduced",,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides $750,000 in fiscal year 2025 from the general fund to establish the
New Americans Navigator Program to support immig","This amendment provides $750,000 in fiscal year 2025 from the general fund to establish the
New Americans Navigator Program to support immigrant entrepreneurs.",,,,Amendment Member Requests/HB30 Member Request.pdf,537,Tran,2025-11-21T11:05:19.565804-05:00,
HB30-2024-member-117-1075,member_request,HB30,2024,House,Tran,,,,117,,,Education FY24-25 FY25-26,,k12_education,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund to implement House Bill
984, which directs the Department of Education ","This amendment provides $50,000 the first year from the general fund to implement House Bill
984, which directs the Department of Education and the Virginia Community College System to
lead a workgroup to make recommendations on establishing head start centers at community
college campuses. This is a placeholder amendment until a fiscal impact statement is available.",,,,Amendment Member Requests/HB30 Member Request.pdf,538,Tran,2025-11-21T11:05:19.565970-05:00,
HB30-2024-member-117-1076,member_request,HB30,2024,House,Tran,,,,117,,,Education FY24-25 FY25-26,,k12_education,,0.0,0.0,0.0,False,False,This amendment is self-explanatory.,This amendment is self-explanatory.,,,,Amendment Member Requests/HB30 Member Request.pdf,538,Tran,2025-11-21T11:05:19.566056-05:00,
HB30-2024-member-125-1077,member_request,HB30,2024,House,Tran,,,,125,,,Education FY24-25 FY25-26,,k12_education,,13900000.0,0.0,13900000.0,True,False,"This amendment provides $12.9 million the first year and $13.9 million the second year from
the general fund to increase the staffing standa","This amendment provides $12.9 million the first year and $13.9 million the second year from
the general fund to increase the staffing standard for English Language (EL",,,,Amendment Member Requests/HB30 Member Request.pdf,539,Tran,2025-11-21T11:05:19.566389-05:00,
HB30-2024-member-132-1078,member_request,HB30,2024,House,Tran,,,,132,,,Education: Higher Education FY24-25 FY25-26,,higher_education,,50000.0,0.0,50000.0,True,False,This amendment requests funds for the fiscal impact of House Bill 980.,This amendment requests funds for the fiscal impact of House Bill 980.,,,,Amendment Member Requests/HB30 Member Request.pdf,539,Tran,2025-11-21T11:05:19.566707-05:00,
HB30-2024-member-140-1079,member_request,HB30,2024,House,Tran,,,,140,,,Education: Higher Education FY24-25 FY25-26,,higher_education,,532000.0,0.0,532000.0,True,False,"This amendment requests funding for the Troops to Teachers Virginia Center to help military
service members who want to become teachers.","This amendment requests funding for the Troops to Teachers Virginia Center to help military
service members who want to become teachers.",the Troops to Teachers Virginia Center,for the Troops to Teachers Virginia Center to help military service members who want to become teachers,0.95,Amendment Member Requests/HB30 Member Request.pdf,540,Tran,2025-11-21T11:05:19.567136-05:00,
HB30-2024-member-258-1080,member_request,HB30,2024,House,Tran,,,,258,,,Finance FY24-25 FY25-26,,independent_agencies,,73331.0,0.0,73331.0,True,False,"This amendment provides $299,356 the first year and $73,331 the second year from the general
fund and one position to support administrative","This amendment provides $299,356 the first year and $73,331 the second year from the general
fund and one position to support administrative costs for the Department of Taxation to
implement the provisions of House Bill 969, which creates a tax credit for taxable years 2024
through 2028 for individuals whose households include dependents younger than the age of 18.
This amendment is a placeholder until the 2024 fiscal impact statement for the bill is produced.",the Department of Taxation to implement the provisions of House Bill 969,"for the Department of Taxation to implement the provisions of House Bill 969, which creates a tax credit for taxable years 2024 through 2028 for individuals whose households include dependents younger than the age of 18",0.95,Amendment Member Requests/HB30 Member Request.pdf,540,Tran,2025-11-21T11:05:19.568089-05:00,
HB30-2024-member-267-1081,member_request,HB30,2024,House,Tran,,,,267,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,2500000.0,0.0,2500000.0,True,False,"This amendment adds $2.5 million each year from the general fund in the Office of the
Secretary of Health and Human Resources for efforts to","This amendment adds $2.5 million each year from the general fund in the Office of the
Secretary of Health and Human Resources for efforts to facilitate and improve language access.",,,,Amendment Member Requests/HB30 Member Request.pdf,540,Tran,2025-11-21T11:05:19.568519-05:00,
HB30-2024-member-271-1082,member_request,HB30,2024,House,Tran,,,,271,,,Health and Human Resources,,health_and_human_resources,,0.0,0.0,0.0,False,True,"This This amendment directs the Mary Marshall Scholarship Program to expand the number of
nurses coming into the profession to address signi","This This amendment directs the Mary Marshall Scholarship Program to expand the number of
nurses coming into the profession to address significant shortages, including allowing
humanitarian parolees as eligible participants and paying the fees for Virginians with a nursing
degree from an international educational institution to be credentialed in order to practice.",,,,Amendment Member Requests/HB30 Member Request.pdf,541,Tran,2025-11-21T11:05:19.568907-05:00,
HB30-2024-member-285-1083,member_request,HB30,2024,House,Tran,,,,285,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,50000.0,50000.0,True,False,"This amendment provides $50,000 from nongeneral funds each year for the fiscal impact of
House Bill 995, which permits the Board of Medicine","This amendment provides $50,000 from nongeneral funds each year for the fiscal impact of
House Bill 995, which permits the Board of Medicine to issue a provisional license to a
physician licensed in a foreign country for no more than two years, then a subsequent renewable
two-year license if the physician practices in a medically underserved area. After two years of
Patron Order 541
Request to Amend House Bill 30, as Introduced
practice under the renewable license, a physician licensed in a foreign country is eligible to
apply for a full, unrestricted license to practice medicine. The bill specifies that eligibility for
such licenses is conditional upon an applicant demonstrating certain educational and
experiential qualifications to the Board and obtaining employment with a medical care facility
that provides an assessment and evaluation program for physicians licensed in a foreign
country.",,,,Amendment Member Requests/HB30 Member Request.pdf,541,Tran,2025-11-21T11:05:19.569977-05:00,
HB30-2024-member-288-1084,member_request,HB30,2024,House,Tran,,,,288,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1000000.0,0.0,1000000.0,True,False,"This amendment provides funding for the fiscal impact of House Bill 982 which directs the
Board of Medical Assistance Services to amend the ","This amendment provides funding for the fiscal impact of House Bill 982 which directs the
Board of Medical Assistance Services to amend the state plan for medical assistance services to
include a provision for payment of medical assistance for all medically necessary (i",,,,Amendment Member Requests/HB30 Member Request.pdf,542,Tran,2025-11-21T11:05:19.570433-05:00,
HB30-2024-member-289-1085,member_request,HB30,2024,House,Tran,,,,289,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,11963028.0,0.0,11963028.0,True,False,,,,,,Amendment Member Requests/HB30 Member Request.pdf,542,Tran,2025-11-21T11:05:19.570509-05:00,
HB30-2024-member-326-1086,member_request,HB30,2024,House,Tran,,,,326,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund to effectuate the
provisions of House Bill 992 of the 2024 General Asse","This amendment provides $50,000 the first year from the general fund to effectuate the
provisions of House Bill 992 of the 2024 General Assembly. This amendment is a placeholder
until a final fiscal impact statement is produced.",,,,Amendment Member Requests/HB30 Member Request.pdf,543,Tran,2025-11-21T11:05:19.570763-05:00,
HB30-2024-member-355-1087,member_request,HB30,2024,House,Tran,,,,355,,,Labor,,independent_agencies,,0.0,0.0,0.0,False,True,,,,,,Amendment Member Requests/HB30 Member Request.pdf,543,Tran,2025-11-21T11:05:19.570842-05:00,
HB30-2024-member-356-1088,member_request,HB30,2024,House,Tran,,,,356,,,Labor FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year to effectuate the provisions of House Bill 1261
of the 2024 General Assembly, related to the fo","This amendment provides $50,000 in each year to effectuate the provisions of House Bill 1261
of the 2024 General Assembly, related to the forgiveness of overpayment of UI benefits.",,,,Amendment Member Requests/HB30 Member Request.pdf,544,Tran,2025-11-21T11:05:19.571228-05:00,
HB30-2024-member-360-1089,member_request,HB30,2024,House,Tran,,,,360,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 each year from the general fund pursuant to House Bill
1186, which would establish the two-year all-terrain ","This amendment provides $50,000 each year from the general fund pursuant to House Bill
1186, which would establish the two-year all-terrain wheelchair pilot program at the
Department of Conservation and Recreation. This amendment is a placeholder until a fiscal
impact statement for the bill is provided.",,,,Amendment Member Requests/HB30 Member Request.pdf,544,Tran,2025-11-21T11:05:19.571711-05:00,
HB30-2024-member-442-1090,member_request,HB30,2024,House,Tran,,,,442,,,"Request to Amend House Bill 30, as Introduced",,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 from the general fund each year pursuant to the passage of
legislation during the 2024 General Assembly Sess","This amendment provides $50,000 from the general fund each year pursuant to the passage of
legislation during the 2024 General Assembly Session supporting the application of federal
grants for reduce highway fatalities. The funding included in this amendment is a placeholder
until a detailed fiscal impact can be completed for this legislation.",,,,Amendment Member Requests/HB30 Member Request.pdf,544,Tran,2025-11-21T11:05:19.572259-05:00,
HB30-2024-member-442-1091,member_request,HB30,2024,House,Tran,,,,442,,,Transportation FY24-25 FY25-26,,transportation,,0.0,0.0,0.0,False,False,"This amendment provides $800,000 from the general fund in fiscal year 2025 for the
construction of traffic calming and safety infrastructure","This amendment provides $800,000 from the general fund in fiscal year 2025 for the
construction of traffic calming and safety infrastructure at the intersection of Rolling Road and
Grigsby Drive in West Springfield.",,,,Amendment Member Requests/HB30 Member Request.pdf,545,Tran,2025-11-21T11:05:19.572813-05:00,
HB30-2024-member-471-1092,member_request,HB30,2024,House,Tran,,,,471,,,Central Appropriations FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provide $50,000 in each year to effectuate the provisions of House Bill 1001
of the 2024 General Assembly, which creates the ","This amendment provide $50,000 in each year to effectuate the provisions of House Bill 1001
of the 2024 General Assembly, which creates the Public Employees Relations Board. It directs
the Direct of the Department of Planning and Budget to set out the new board in the submission
of the 2025 budget bill.",,,,Amendment Member Requests/HB30 Member Request.pdf,545,Tran,2025-11-21T11:05:19.573242-05:00,
HB30-2024-member-124-1093,member_request,HB30,2024,House,Wachsmann,,,,124,,,Education FY24-25 FY25-26,,k12_education,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 each year to to effectuate the provisions of legislation
under consideration by the 2024 General Assembly, ","This amendment provides $100,000 each year to to effectuate the provisions of legislation
under consideration by the 2024 General Assembly, which creates the Parental Behavior
Technician Registration and Participation Pilot Program.",,,,Amendment Member Requests/HB30 Member Request.pdf,546,Wachsmann,2025-11-21T11:05:19.573513-05:00,
HB30-2024-member-124-1094,member_request,HB30,2024,House,Wachsmann,,,,124,,,Education FY24-25 FY25-26,,k12_education,,100000.0,0.0,100000.0,True,False,"This amendment provides $100,000 each year to effectuate the provisions of legislation under
consideration by the 2024 General Assembly, whi","This amendment provides $100,000 each year to effectuate the provisions of legislation under
consideration by the 2024 General Assembly, which creates the Public School Trades Incentive
Fund and Program.",,,,Amendment Member Requests/HB30 Member Request.pdf,546,Wachsmann,2025-11-21T11:05:19.573787-05:00,
HB30-2024-member-275-1095,member_request,HB30,2024,House,Wachsmann,,,,275,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,20000.0,0.0,20000.0,True,False,"This amendment provides $20,000 each year from the general fund for the fiscal impact of
House Bill 93 which directs the Board of Health to ","This amendment provides $20,000 each year from the general fund for the fiscal impact of
House Bill 93 which directs the Board of Health to add alpha-gal syndrome to the list of
diseases required to be reported to the Centers for Disease Control and Prevention of the U.S.
Department of Health and Human Services.",,,,Amendment Member Requests/HB30 Member Request.pdf,547,Wachsmann,2025-11-21T11:05:19.574335-05:00,
HB30-2024-member-314-1096,member_request,HB30,2024,House,Wachsmann,,,,314,,,Language:,,independent_agencies,,0.0,0.0,0.0,False,True,"This amendment adds $380,000 from the general fund each year to establish Centers for
Independent Living (CILs","This amendment adds $380,000 from the general fund each year to establish Centers for
Independent Living (CILs",,,,Amendment Member Requests/HB30 Member Request.pdf,547,Wachsmann,2025-11-21T11:05:19.574559-05:00,
HB30-2024-member-371-1097,member_request,HB30,2024,House,Wachsmann,,,,371,,,Natural and Historic Resources FY24-25 FY25-26,,independent_agencies,,0.0,0.0,0.0,False,False,"This amendment provides $100,000 the first year from the general fund to Brunswick County
for restoration of the James Solomon Ruseell/Saint","This amendment provides $100,000 the first year from the general fund to Brunswick County
for restoration of the James Solomon Ruseell/Saint Paul's College Museum and Archives.",Brunswick County for restoration of the James Solomon Ruseell/Saint Paul's College Museum and Archives,to Brunswick County for restoration of the James Solomon Ruseell/Saint Paul's College Museum and Archives,0.95,Amendment Member Requests/HB30 Member Request.pdf,548,Wachsmann,2025-11-21T11:05:19.574790-05:00,
HB30-2024-member-438-1098,member_request,HB30,2024,House,Wachsmann,,,,438,,,Transportation FY24-25 FY25-26,,transportation,,11740313.0,0.0,11740313.0,True,False,"This amendment provides $13.8 million from the general fund over the biennium to fund
Patron Order 548
Request to Amend House Bill 30, as In","This amendment provides $13.8 million from the general fund over the biennium to fund
Patron Order 548
Request to Amend House Bill 30, as Introduced
needed improvements on Liberty Road in Greensville County which are needed largely due to a
railroad crossing which often prevents access to a residential area.",,,,Amendment Member Requests/HB30 Member Request.pdf,548,Wachsmann,2025-11-21T11:05:19.574964-05:00,
HB30-2024-member-25-1099,member_request,HB30,2024,House,Walker,,,,25,,,Legislative Department FY24-25 FY25-26,,legislative,,0.0,0.0,0.0,False,False,"This amendment provides $250,000 the first year from the general fund in support of House
Joint Resolution 22, which directs the Joint Legis","This amendment provides $250,000 the first year from the general fund in support of House
Joint Resolution 22, which directs the Joint Legislative Audit and Review Commission
(JLARC",,,,Amendment Member Requests/HB30 Member Request.pdf,549,Walker,2025-11-21T11:05:19.575067-05:00,
HB30-2024-member-60-1100,member_request,HB30,2024,House,Walker,,,,60,,,Administration FY24-25 FY25-26,,independent_agencies,,11272270.0,0.0,11272270.0,True,False,"This amendment provides $10.2 million from the general fund in fiscal year 2025 and $11.3
million from the general fund in fiscal year 2026 ","This amendment provides $10.2 million from the general fund in fiscal year 2025 and $11.3
million from the general fund in fiscal year 2026 to provide a 10 percent salary increase for
deputy sheriffs with law enforcement responsibilities.",,,,Amendment Member Requests/HB30 Member Request.pdf,549,Walker,2025-11-21T11:05:19.575337-05:00,
HB30-2024-member-77-1101,member_request,HB30,2024,House,Walker,,,,77,,,Administration FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment provides $50,000 in each year from the general fund for the Department of
Elections to cover any costs associated with House ","This amendment provides $50,000 in each year from the general fund for the Department of
Elections to cover any costs associated with House Bill 750 of the 2024 General Assembly. This
is a placeholder amendment until a final fiscal impact statement is produced.",the Department of Elections to cover any costs associated with House Bill 750 of the 2024 General Assembly,for the Department of Elections to cover any costs associated with House Bill 750 of the 2024 General Assembly,0.95,Amendment Member Requests/HB30 Member Request.pdf,549,Walker,2025-11-21T11:05:19.575977-05:00,
HB30-2024-member-285-1102,member_request,HB30,2024,House,Walker,,,,285,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,1000000.0,0.0,1000000.0,True,False,"This amendment provides $1.0 million each year from nongeneral funds associated with the
impact of pending legislation that establishes univ","This amendment provides $1.0 million each year from nongeneral funds associated with the
impact of pending legislation that establishes universal health licensure.",,,,Amendment Member Requests/HB30 Member Request.pdf,550,Walker,2025-11-21T11:05:19.576076-05:00,
HB30-2024-member-295-1103,member_request,HB30,2024,House,Walker,,,,295,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,0.0,0.0,0.0,False,False,This amendment is self-explanatory,This amendment is self-explanatory,,,,Amendment Member Requests/HB30 Member Request.pdf,550,Walker,2025-11-21T11:05:19.576157-05:00,
HB30-2024-member-324-1104,member_request,HB30,2024,House,Walker,,,,324,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,101510.0,0.0,101510.0,True,False,"This amendment provides $101,510 each year from the general fund to fund the administrative
costs of allowing any adoptee 18 years of age or","This amendment provides $101,510 each year from the general fund to fund the administrative
costs of allowing any adoptee 18 years of age or older access to their original birth certificate.
Currently, the Department of Social Services only processes requests for birth certificates when
the birth parents cannot be identified from the adoption file to assist in conducting a search, and
only if good cause was shown by the adoptee. The Department currently receives around 350
birth certificate requests annually and this amendment is estimated the double the workload.
The Department would also require 1.0 FTE to sustain the increase in requests and provide
related technical assistance and training. This amendment corresponds with House Bill 550
from the 2024 General Assembly.",,,,Amendment Member Requests/HB30 Member Request.pdf,551,Walker,2025-11-21T11:05:19.576687-05:00,
HB30-2024-member-331-1105,member_request,HB30,2024,House,Walker,,,,331,,,"Request to Amend House Bill 30, as Introduced",,independent_agencies,,0.0,110000.0,110000.0,True,False,"This amendment provides $110,000 each year from the federal Temporary Assistance to Needy
Families (TANF","This amendment provides $110,000 each year from the federal Temporary Assistance to Needy
Families (TANF",,,,Amendment Member Requests/HB30 Member Request.pdf,551,Walker,2025-11-21T11:05:19.576894-05:00,
HB30-2024-member-334-1106,member_request,HB30,2024,House,Walker,,,,334,,,Health and Human Resources FY24-25 FY25-26,,health_and_human_resources,,200000.0,0.0,200000.0,True,False,"This amendment adds $200,000 each year from the general fund to increase funding for the
statewide 211 Information and Referral System which","This amendment adds $200,000 each year from the general fund to increase funding for the
statewide 211 Information and Referral System which provides resources and referral
information on many specialized health and human resource services available in the
Commonwealth. This amendment increases the annual total from $936,149 to $1,136,149.",,,,Amendment Member Requests/HB30 Member Request.pdf,552,Walker,2025-11-21T11:05:19.577135-05:00,
HB30-2024-member-390-1107,member_request,HB30,2024,House,Walker,,,,390,,,Public Safety and Homeland Security FY24-25 FY25-26,,public_safety_and_homeland_security,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 the first year from the general fund pursuant to House Bill
1102, which would establish a presumption of int","This amendment provides $50,000 the first year from the general fund pursuant to House Bill
1102, which would establish a presumption of intoxication if a person operates a motor vehicle
while having a blood concentration equal to or greater than .003 milligrams of delta-9
tetrahydro-cannabinol (THC",,,,Amendment Member Requests/HB30 Member Request.pdf,552,Walker,2025-11-21T11:05:19.577381-05:00,
HB30-2024-member-442-1108,member_request,HB30,2024,House,Walker,,,,442,,,Transportation FY24-25 FY25-26,,transportation,,0.0,0.0,0.0,False,False,"This amendment provides $50,000 from the general fund in fiscal year 2025 as a placeholder
amendment pursuant to House Bill 1331 which autho","This amendment provides $50,000 from the general fund in fiscal year 2025 as a placeholder
amendment pursuant to House Bill 1331 which authorizes a conveyance of an easement in
Campbell County.",House Bill 1331 which authorizes a conveyance of an easement in Campbell County,to House Bill 1331 which authorizes a conveyance of an easement in Campbell County,0.95,Amendment Member Requests/HB30 Member Request.pdf,553,Walker,2025-11-21T11:05:19.577525-05:00,
HB30-2024-member-469-1109,member_request,HB30,2024,House,Walker,,,,469,,,Central Appropriations FY24-25 FY25-26,,independent_agencies,,50000.0,0.0,50000.0,True,False,"This amendment adjusts funding for contribution rates for the Line of Duty Act benefit
pursuant to the enactment of House Bill 751 private c","This amendment adjusts funding for contribution rates for the Line of Duty Act benefit
pursuant to the enactment of House Bill 751 private campus police officers to the list of
employees eligible benefits under the Line of Duty Act. The funding included in the amendment
is a placeholder until a detailed fiscal impact analysis is completed.",,,,Amendment Member Requests/HB30 Member Request.pdf,553,Walker,2025-11-21T11:05:19.578187-05:00,
HB30-2024-member-33-1110,member_request,HB30,2024,House,Ward,,,,33,,,Judicial Department FY24-25 FY25-26,,judicial,,326422.0,0.0,326422.0,True,False,"This amendment provides funding in each year from the general fund and one position for an
additional circuit court judgeship.","This amendment provides funding in each year from the general fund and one position for an
additional circuit court judgeship.",,,,Amendment Member Requests/HB30 Member Request.pdf,554,Ward,2025-11-21T11:05:19.578494-05:00,
